id,natural_cidade_campus,qtd_periodos_cursados,genero,cor
17302,S,5,F,Parda
17303,N,3,M,Branca
17304,N,2,M,Preta
17309,N,6,M,Preta
17310,N,3,M,Branca
17316,N,2,M,Parda
17317,N,9,M,Branca
17318,N,5,M,Parda
17320,N,6,F,Branca
17321,N,1,F,Parda
17327,N,2,F,Amarela
17329,N,1,F,Branca
17332,N,1,F,Branca
17333,S,7,F,Branca
17341,N,1,F,Preta
17344,N,9,F,Branca
17345,N,8,F,Branca
17349,N,3,M,Branca
17350,N,5,M,Parda
17351,N,7,M,Branca
17352,N,1,M,Branca
17356,N,5,M,Parda
17360,N,3,M,Branca
17361,N,3,M,Parda
17362,N,2,M,Parda
17364,N,8,M,Parda
17365,S,3,M,Parda
17367,S,1,F,Parda
17368,S,4,F,Parda
17372,S,3,F,Branca
17374,N,5,F,Parda
17380,S,1,M,Branca
17383,N,9,M,Branca
17385,N,5,M,Parda
17387,N,2,M,Branca
17390,N,5,F,Parda
17394,N,3,F,Branca
17396,N,5,F,Branca
17398,N,8,M,Branca
17400,S,1,F,Branca
17402,N,3,M,Branca
17403,N,5,F,Parda
17404,N,6,F,Branca
17406,N,2,F,Branca
17408,N,8,F,Branca
17415,N,1,M,Parda
17416,N,2,F,Branca
17417,N,1,M,Parda
17420,S,7,M,Parda
17424,N,2,M,Parda
17430,S,1,F,Branca
17435,N,2,F,Branca
17438,N,1,F,Branca
17443,N,7,M,Parda
17444,N,2,M,Branca
17445,N,7,M,Parda
17448,S,8,F,Branca
17449,S,1,F,Branca
17453,N,10,F,Branca
17456,N,3,F,Branca
17457,N,11,M,Branca
17470,N,1,M,Parda
17474,N,10,M,Preta
17478,N,7,M,Parda
17481,N,2,M,Parda
17482,S,3,M,Branca
17485,N,5,M,Branca
17486,N,3,M,Branca
17487,N,8,M,Parda
17489,N,1,M,Branca
17491,N,3,F,Branca
17492,N,9,M,Branca
17493,N,1,M,Parda
17495,N,1,M,Branca
17500,N,2,M,Parda
17501,N,3,M,Parda
17503,S,11,M,Branca
17504,N,1,M,Branca
17505,N,3,F,Branca
17506,S,1,F,Branca
17512,S,1,M,Branca
17519,S,1,F,Branca
17523,N,5,M,Parda
17526,N,9,F,Parda
17528,S,5,M,Parda
17530,N,2,M,Parda
17532,N,2,F,Parda
17533,N,3,F,Branca
17534,N,5,M,Branca
17536,N,1,M,Branca
17541,N,4,M,Branca
17543,N,5,F,Branca
17545,N,1,F,Branca
17549,N,3,M,Parda
17552,N,5,M,Branca
17553,N,7,F,Parda
17554,N,1,F,Parda
17556,N,3,M,Branca
17557,N,4,F,Branca
17562,N,9,M,Branca
17563,N,5,M,Branca
17564,N,6,M,Parda
17566,N,2,F,Branca
17569,N,1,F,Branca
17570,N,1,F,Parda
17572,N,8,M,Parda
17573,N,3,M,Parda
17575,N,3,F,Branca
17577,N,3,M,Parda
17578,N,3,M,Parda
17581,N,1,M,Parda
17582,N,5,M,Parda
17584,N,2,M,Branca
17586,S,1,M,Branca
17587,N,6,M,Parda
17588,N,3,M,Parda
17589,N,1,F,Parda
17591,N,8,F,Parda
17593,N,1,F,Branca
17594,N,2,F,Parda
17600,S,7,M,Branca
17603,N,3,M,Parda
17606,N,3,M,Parda
17608,N,4,M,Parda
17613,N,4,M,Branca
17614,S,5,F,Branca
17616,N,1,F,Parda
17618,N,1,M,Parda
17621,N,3,M,Branca
17622,N,2,M,Parda
17623,N,3,M,Parda
17624,N,1,M,Parda
17626,S,5,M,Parda
17627,N,1,M,Parda
17628,N,5,M,Parda
17630,N,3,M,Parda
17631,S,2,M,Parda
17632,N,7,M,Branca
17633,N,5,M,Branca
17635,N,2,F,Branca
17637,N,1,F,Branca
17638,N,3,F,Parda
17639,N,3,F,Branca
17641,S,1,M,Branca
17644,N,1,F,Branca
17645,N,5,F,Parda
17647,N,5,F,Branca
17651,N,10,F,Branca
17653,N,1,M,Branca
17654,N,1,F,Branca
17657,N,8,F,Parda
17659,N,2,F,Branca
17663,N,5,F,Branca
17670,N,7,M,Branca
17673,N,1,M,Parda
17675,N,5,M,Branca
17676,S,1,M,Parda
17679,N,1,M,Parda
17682,N,3,M,Parda
17683,N,1,M,Branca
17684,N,3,M,Parda
17686,N,5,M,Parda
17688,N,2,M,Parda
17690,N,2,F,Branca
17694,N,3,M,Parda
17695,N,6,F,Branca
17696,N,3,F,Parda
17697,S,1,F,Branca
17699,N,2,F,Branca
17701,S,4,F,Parda
17709,N,3,M,Parda
17716,N,5,M,Branca
17724,S,3,M,Branca
17727,N,2,M,Parda
17728,N,5,M,Branca
17729,N,1,F,Branca
17730,N,5,F,Parda
17731,N,8,F,Branca
17732,N,3,M,Parda
17734,N,2,M,Parda
17735,N,9,M,Parda
17736,N,7,M,Branca
17738,N,7,M,Parda
17739,N,1,M,Parda
17741,N,3,M,Branca
17742,N,3,M,Parda
17743,N,6,M,Parda
17744,N,1,M,Branca
17745,N,9,M,Branca
17746,N,9,M,Branca
17747,N,10,F,Branca
17752,N,7,M,Parda
17754,N,1,F,Branca
17759,N,7,F,Parda
17761,N,7,F,Branca
17766,S,3,F,Parda
17767,N,3,F,Branca
17768,N,11,F,Branca
17770,N,10,F,Branca
17772,N,1,F,Branca
17773,S,3,F,Branca
17775,N,9,F,Branca
17782,N,2,M,Branca
17785,N,1,M,Parda
17786,N,1,F,Branca
17787,N,3,F,Branca
17795,N,7,F,Branca
17803,N,4,M,Branca
17805,N,3,F,Parda
17806,N,3,F,Branca
17807,S,2,F,Branca
17809,N,3,M,Branca
17810,N,2,F,Parda
17813,N,1,M,Parda
17819,S,1,F,Parda
17820,N,1,M,Branca
17824,N,3,M,Branca
17825,N,2,M,Branca
17826,N,9,M,Parda
17827,N,3,M,Branca
17829,S,2,M,Parda
17836,N,3,M,Branca
17839,N,7,M,Parda
17840,N,4,M,Branca
17841,N,1,M,Branca
17842,N,5,M,Branca
17846,S,11,M,Branca
17847,N,9,M,Parda
17849,N,1,M,Branca
17851,N,3,M,Branca
17853,N,3,M,Parda
17854,N,2,M,Parda
17855,N,3,M,Parda
17858,N,1,M,Parda
17859,N,3,F,Branca
17860,S,1,F,Branca
17861,N,7,F,Branca
17864,N,3,M,Branca
17865,N,1,M,Parda
17866,N,1,M,Parda
17867,N,1,F,Branca
17870,N,1,M,Branca
17871,N,2,M,Parda
17873,N,9,M,Branca
17875,N,1,M,Branca
17876,N,7,M,Parda
17877,S,8,M,Parda
17881,N,8,F,Branca
17884,S,1,F,Parda
17891,N,1,M,Parda
17892,N,2,M,Parda
17894,N,1,F,Branca
17897,N,3,F,Branca
17899,N,1,F,Branca
17900,N,9,F,Preta
17901,N,7,F,Parda
17903,N,11,F,Branca
17904,N,3,F,Branca
17909,N,7,M,Branca
17913,N,1,F,Branca
17915,N,2,F,Branca
17917,N,1,F,Parda
17919,N,1,F,Branca
17926,N,2,F,Parda
17927,N,9,F,Branca
17928,N,1,M,Parda
17929,S,2,M,Parda
17933,N,5,F,Branca
17934,N,1,F,Branca
17939,N,9,F,Branca
17940,N,2,F,Parda
17941,N,1,M,Branca
17944,N,3,M,Parda
17946,N,3,M,Parda
17952,N,5,F,Branca
17954,S,1,F,Preta
17955,N,1,F,Branca
17958,N,8,F,Branca
17960,N,7,F,Branca
17965,N,7,F,Branca
17968,N,4,F,Branca
17970,N,5,F,Parda
17974,N,3,F,Branca
17978,S,5,F,Parda
17979,N,7,F,Branca
17980,N,1,F,Branca
17986,N,1,F,Parda
17991,N,3,F,Branca
17993,N,7,F,Branca
18001,S,7,F,Parda
18003,S,3,F,Branca
18004,N,2,M,Branca
18006,N,2,M,Parda
18007,S,1,M,Parda
18011,N,1,M,Branca
18012,N,11,F,Branca
18014,N,3,F,Parda
18015,N,5,F,Branca
18024,N,1,F,Parda
18028,N,3,F,Branca
18032,N,3,F,Branca
18034,N,3,F,Parda
18035,N,2,F,Parda
18039,N,1,M,Branca
18040,N,1,F,Parda
18042,N,2,F,Parda
18044,S,9,F,Branca
18045,N,3,F,Branca
18050,N,5,M,Branca
18052,N,3,M,Parda
18055,N,3,M,Branca
18059,N,2,M,Parda
18061,N,4,M,Parda
18064,N,8,M,Branca
18065,S,10,M,Branca
18066,S,2,M,Parda
18070,N,3,M,Parda
18071,S,3,M,Parda
18074,N,8,M,Branca
18075,N,3,F,Branca
18076,N,7,M,Parda
18078,N,1,F,Branca
18087,N,2,M,Branca
18088,S,3,M,Parda
18089,N,5,M,Branca
18091,N,7,M,Parda
18095,S,3,M,Branca
18096,N,1,M,Parda
18097,N,5,M,Parda
18100,N,5,M,Parda
18102,N,1,M,Branca
18111,N,3,M,Parda
18112,S,5,M,Parda
18117,S,3,F,Branca
18119,N,1,F,Branca
18120,N,1,M,Parda
18124,N,11,F,Branca
18128,N,7,M,Parda
18131,N,7,M,Parda
18133,N,2,M,Parda
18134,N,1,M,Branca
18135,N,4,M,Parda
18138,N,1,M,Branca
18141,N,5,M,Branca
18144,N,5,M,Parda
18147,N,5,F,Branca
18151,N,7,F,Branca
18152,N,3,F,Branca
18154,N,8,F,Branca
18155,N,3,F,Parda
18158,N,1,F,Branca
18160,N,7,F,Branca
18161,N,11,F,Branca
18162,N,1,F,Parda
18163,N,1,F,Parda
18164,N,5,F,Parda
18165,N,3,F,Branca
18167,N,2,F,Parda
18168,S,3,F,Branca
18169,N,9,F,Branca
18173,N,1,F,Parda
18175,N,4,F,Branca
18181,N,8,F,Parda
18182,N,1,M,Parda
18186,N,1,M,Parda
18187,N,6,M,Parda
18188,S,3,M,Branca
18190,N,4,M,Parda
18193,N,2,M,Branca
18194,N,8,M,Parda
18195,N,1,M,Branca
18196,N,1,M,Parda
18199,S,2,M,Parda
18202,S,2,F,Parda
18208,N,3,F,Branca
18209,N,1,F,Branca
18211,N,5,F,Branca
18212,N,1,F,Branca
18214,N,7,M,Parda
18217,S,2,F,Parda
18220,N,5,M,Parda
18223,S,2,F,Parda
18225,N,11,M,Parda
18230,N,7,M,Branca
18233,N,1,F,Parda
18237,S,7,F,Branca
18240,N,4,F,Branca
18241,S,1,F,Parda
18245,N,5,F,Branca
18251,N,1,F,Branca
18252,S,7,F,Branca
18254,N,5,F,Branca
18256,N,9,F,Branca
18257,N,2,F,Branca
18258,N,2,F,Branca
18260,N,1,F,Parda
18261,S,1,M,Parda
18262,N,8,M,Branca
18264,N,2,F,Branca
18274,S,5,F,Branca
18276,N,1,F,Parda
18277,N,8,F,Branca
18278,N,3,F,Parda
18279,N,2,F,Parda
18281,N,3,F,Branca
18282,N,3,F,Branca
18285,N,3,M,Branca
18292,N,5,M,Branca
18293,N,3,M,Branca
18296,N,1,M,Parda
18297,N,4,M,Branca
18300,N,5,M,Branca
18302,N,9,M,Parda
18304,N,3,M,Branca
18305,N,1,M,Parda
18307,N,5,M,Parda
18308,N,2,M,Parda
18309,N,9,M,Branca
18311,S,3,M,Branca
18312,N,1,M,Parda
18313,N,2,M,Branca
18314,N,1,M,Parda
18317,N,2,M,Parda
18319,S,2,F,Parda
18320,N,1,F,Branca
18321,N,5,F,Branca
18328,N,2,M,Branca
18329,N,10,M,Parda
18330,N,5,F,Branca
18332,N,9,F,Branca
18334,N,3,F,Branca
18335,N,1,F,Parda
18336,N,2,F,Parda
18337,S,3,F,Branca
18338,N,9,F,Parda
18339,N,3,F,Branca
18341,N,3,M,Parda
18346,N,7,M,Branca
18348,N,3,F,Parda
18350,N,1,M,Parda
18352,S,5,F,Branca
18353,N,7,F,Preta
18355,N,1,F,Branca
18356,N,5,F,Parda
18357,S,1,F,Branca
18361,N,1,M,Branca
18363,N,7,F,Branca
18365,N,1,M,Parda
18366,N,8,M,Parda
18369,N,6,M,Branca
18373,N,1,M,Branca
18378,N,7,M,Branca
18379,N,1,M,Branca
18383,N,5,M,Parda
18384,N,1,M,Parda
18387,N,2,M,Branca
18389,N,3,M,Branca
18390,N,1,M,Parda
18395,N,9,M,Branca
18401,N,8,M,Parda
18402,N,3,M,Branca
18403,N,3,F,Parda
18405,N,2,F,Parda
18407,N,2,F,Branca
18408,S,1,F,Parda
18410,N,1,M,Branca
18411,N,1,F,Branca
18413,N,3,F,Branca
18415,N,3,M,Parda
18416,N,1,M,Branca
18417,N,4,M,Parda
18418,N,7,M,Parda
18420,N,2,M,Parda
18423,N,4,F,Branca
18425,N,8,F,Parda
18428,N,2,F,Branca
18430,N,2,F,Branca
18431,N,8,M,Parda
18432,N,6,M,Branca
18433,N,5,M,Parda
18437,N,3,F,Parda
18438,N,1,F,Branca
18439,N,5,F,Branca
18442,N,3,F,Parda
18449,N,8,F,Branca
18451,N,2,F,Branca
18453,N,5,F,Branca
18454,N,9,M,Branca
18456,N,7,F,Branca
18463,N,5,F,Branca
18464,N,1,F,Branca
18465,N,1,M,Parda
18467,N,5,M,Parda
18468,N,11,M,Parda
18469,N,7,F,Branca
18474,N,8,M,Branca
18475,N,1,F,Branca
18477,N,1,F,Branca
18478,N,5,F,Branca
18479,N,1,F,Parda
18480,N,1,M,Branca
18481,N,1,M,Branca
18486,N,1,F,Branca
18487,N,1,F,Parda
18488,N,1,F,Parda
18490,N,3,F,Branca
18495,N,8,F,Parda
18497,N,3,F,Branca
18498,N,3,F,Branca
18499,N,1,F,Branca
18502,N,7,M,Preta
18503,N,3,M,Parda
18507,N,9,F,Branca
18508,N,2,M,Parda
18509,N,6,M,Parda
18511,S,1,F,Branca
18514,N,2,F,Branca
18515,N,5,M,Branca
18517,S,3,F,Branca
18521,N,2,M,Parda
18526,N,3,M,Branca
18528,N,7,F,Parda
18531,N,1,M,Branca
18532,N,1,M,Parda
18538,N,3,M,Parda
18544,S,6,M,Parda
18547,N,1,M,Parda
18548,N,8,M,Branca
18549,N,2,F,Branca
18551,N,7,M,Branca
18552,N,2,M,Branca
18554,S,7,M,Parda
18555,N,1,F,Indígena
18556,N,1,F,Parda
18557,N,7,F,Branca
18559,N,11,F,Branca
18560,N,3,F,Parda
18564,N,2,F,Branca
18565,N,5,F,Parda
18571,N,5,M,Parda
18573,N,6,M,Parda
18575,N,1,M,Parda
18579,N,1,M,Parda
18582,N,3,M,Branca
18583,N,9,M,Parda
18584,N,2,M,Branca
18586,S,1,M,Parda
18589,N,1,F,Parda
18590,N,8,F,Branca
18591,N,5,F,Branca
18593,N,5,F,Branca
18595,S,1,F,Branca
18596,N,1,M,Parda
18598,N,1,F,Branca
18600,N,1,F,Branca
18602,N,11,M,Parda
18603,N,1,M,Parda
18605,N,1,M,Branca
18609,N,1,F,Branca
18610,N,3,M,Parda
18611,N,4,M,Parda
18616,N,6,M,Parda
18619,N,1,M,Parda
18621,N,1,M,Parda
18622,S,2,M,Parda
18629,N,1,M,Parda
18636,N,1,F,Branca
18637,N,1,M,Parda
18639,N,7,F,Branca
18643,N,3,M,Branca
18679,S,11,M,Preta
18684,S,11,M,Preta
18685,S,10,M,Parda
18686,N,9,M,Branca
18687,N,9,F,Branca
18690,N,3,M,Branca
18691,S,9,M,Parda
18693,N,4,M,Parda
18694,N,3,M,Branca
18695,N,11,M,Branca
18696,N,9,M,Preta
18697,S,10,M,Preta
18698,N,9,F,Branca
18700,S,9,M,Parda
18701,N,9,M,Branca
18703,S,9,M,Preta
18704,S,11,F,Branca
18705,N,10,M,Parda
18706,S,11,M,Parda
